Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field,Total_Skills,Average_Skill_Level,Experience_Score,Soft_Skill_Score,Academic_Strength
SS05757,20,Female,Sophomore,Electrical Engineering,2.69,79,14,9,2,1,6,5,9,Web Development,0,2,1,1,0,1,4,0,4,4,2,4,0,2,0,7,0,6,0,2,3,1,7,5,0,5,0,3,2,4,2,3,4,6,0,3,5,4,0,2,6,Full Stack Developer,30,3.5,12,6.67,0.416
SS05758,22,Female,Senior,Software Engineering,3.46,100,18,7,2,2,6,1,6,Data & AI,0,4,3,2,3,3,1,3,0,4,0,2,3,4,2,0,1,2,6,2,0,6,2,2,3,1,7,6,8,0,7,5,5,4,3,4,1,0,7,1,0,AI Engineer,33,3.55,11,4.33,0.71
SS05759,25,Male,Freshman,Computer Science,2.59,100,27,7,1,2,8,5,3,Business & Analytics,3,2,8,0,6,0,3,7,2,0,3,0,4,2,2,4,1,1,1,1,2,2,1,6,5,4,0,3,3,0,2,3,2,6,0,2,4,5,0,0,2,Business Analyst,32,3.19,10,5.33,0.64
SS05760,22,Female,Freshman,Artificial Intelligence,3.28,94,21,7,2,1,2,7,7,Data & AI,0,0,0,3,2,4,0,2,6,8,2,0,3,4,4,0,0,3,0,4,1,8,6,4,1,1,9,3,9,1,8,5,3,4,1,0,2,3,5,1,1,Machine Learning Engineer,32,3.78,10,5.33,0.667
SS05761,22,Male,Senior,Business Analytics,3.04,84,18,9,2,1,5,9,8,Cybersecurity,4,2,4,3,0,0,7,2,0,2,6,6,5,4,1,2,6,4,4,3,7,1,3,4,9,4,4,4,1,1,4,6,1,6,3,0,7,1,1,5,0,Penetration Tester,36,3.81,12,7.33,0.539
SS05762,20,Male,Freshman,Cybersecurity,3.93,81,26,13,3,1,4,6,8,Cybersecurity,2,1,0,4,2,3,5,4,1,3,3,0,3,2,0,3,1,4,0,0,6,1,3,0,7,3,3,1,2,0,2,8,3,0,1,2,1,0,3,0,0,Penetration Tester,30,2.9,17,6.0,0.736
SS05763,21,Male,Sophomore,Electrical Engineering,3.15,73,28,7,0,2,8,9,5,Cybersecurity,4,1,5,1,0,2,8,2,0,0,2,2,3,2,4,2,0,1,2,0,5,3,0,1,8,2,3,2,3,3,2,4,1,3,4,1,0,1,0,2,2,Penetration Tester,33,2.76,9,7.33,0.572
SS05764,23,Female,Freshman,Information Technology,3.4,82,16,6,0,0,4,6,6,Data & AI,1,2,1,5,0,2,5,3,0,10,1,1,4,0,1,1,4,5,3,1,4,5,0,2,2,1,8,2,7,2,8,5,3,0,2,1,1,0,4,3,1,Machine Learning Engineer,35,3.17,6,5.33,0.57
SS05765,23,Female,Freshman,Electrical Engineering,3.04,93,23,5,0,2,7,10,7,Cybersecurity,0,4,4,2,2,1,6,4,1,2,2,0,0,3,0,0,6,0,3,4,7,4,3,4,8,2,2,6,3,0,0,2,0,1,4,4,7,1,2,1,0,SOC Analyst,31,3.39,7,8.0,0.638
SS05766,20,Male,Junior,Business Analytics,3.18,78,29,5,0,0,5,7,6,Cloud & Infrastructure,4,3,0,3,7,0,1,0,1,8,0,1,2,2,9,5,4,5,7,4,7,2,1,3,0,2,3,3,2,0,1,0,0,0,3,1,0,1,0,6,4,Cloud Engineer,30,3.5,5,6.0,0.617
SS05767,24,Male,Freshman,Software Engineering,3.28,81,21,2,3,2,5,3,4,Cybersecurity,0,2,1,0,2,3,8,3,0,3,3,2,3,2,1,4,0,4,0,2,7,2,3,4,7,4,1,4,3,3,1,6,0,0,4,0,0,6,1,7,3,Penetration Tester,32,3.41,7,4.0,0.586
SS05768,18,Male,Freshman,Artificial Intelligence,2.85,88,23,7,1,0,4,3,8,Cybersecurity,2,3,0,4,1,4,4,1,0,1,2,3,2,6,0,7,1,0,2,5,4,0,5,1,5,0,0,1,3,6,2,7,3,0,0,3,4,2,0,4,1,Penetration Tester,31,3.19,8,5.0,0.575
SS05769,21,Male,Freshman,Electrical Engineering,2.62,73,17,7,4,0,6,8,7,Data & AI,3,0,3,2,6,0,1,5,2,7,2,2,5,5,2,4,0,5,0,1,0,9,4,0,1,0,4,4,8,0,6,6,3,2,3,0,4,2,7,3,4,Machine Learning Engineer,32,3.91,11,7.0,0.392
SS05770,21,Other,Freshman,Information Technology,2.98,88,17,10,1,0,9,6,8,Cybersecurity,0,0,2,2,2,3,6,0,1,2,1,1,3,5,0,3,0,3,1,0,10,3,1,4,8,2,2,1,3,2,0,5,0,6,1,3,7,3,0,0,3,Cybersecurity Analyst,31,3.19,11,7.67,0.546
SS05771,23,Male,Junior,Electrical Engineering,3.56,88,16,9,3,2,5,5,7,Cloud & Infrastructure,8,0,4,3,9,2,3,2,3,9,1,0,0,0,7,2,1,1,8,3,8,0,0,4,1,3,1,2,1,6,2,4,0,3,2,2,0,3,0,8,8,Cloud Engineer,32,3.88,14,5.67,0.635
SS05772,21,Female,Senior,Information Technology,2.54,89,20,4,1,2,7,7,8,Cybersecurity,2,1,1,1,2,1,6,4,2,3,1,0,4,5,0,4,2,2,7,1,8,2,3,1,2,2,4,0,2,0,0,6,4,2,0,2,1,6,1,3,0,Penetration Tester,34,2.88,7,7.33,0.504
SS05773,20,Male,Freshman,Electrical Engineering,2.36,92,15,9,0,0,7,8,8,Data & AI,2,5,3,3,1,3,3,2,0,7,6,5,2,4,2,2,3,6,4,1,3,5,0,1,1,4,8,2,10,0,8,7,0,0,2,4,4,0,6,5,0,Machine Learning Engineer,34,3.94,9,7.67,0.451
SS05774,22,Male,Junior,Software Engineering,2.9,81,13,5,1,0,7,9,1,Cybersecurity,1,0,3,2,7,3,6,3,0,4,3,0,3,0,2,1,0,5,2,0,8,4,2,0,8,1,0,1,1,1,0,2,5,1,1,3,5,1,4,2,4,SOC Analyst,32,3.09,6,5.67,0.456
SS05775,20,Male,Sophomore,Cybersecurity,2.85,86,22,7,3,2,9,7,6,Software Development,0,0,2,2,7,2,2,4,6,2,2,8,1,0,2,10,3,1,1,2,2,5,8,0,3,8,4,1,3,6,1,7,6,1,1,3,5,4,3,1,4,Backend Developer,37,3.59,12,7.33,0.554
SS05776,22,Male,Senior,Electrical Engineering,2.9,73,7,7,1,1,5,9,5,Software Development,3,0,1,3,3,2,1,1,9,4,1,6,0,2,1,6,0,3,1,2,3,0,5,4,4,10,0,0,2,7,4,5,9,1,6,1,9,1,1,0,4,Backend Developer,34,3.68,9,6.33,0.355
SS05777,20,Male,Sophomore,Software Engineering,3.66,84,20,6,0,0,3,8,6,Data & AI,1,6,2,5,0,0,0,2,3,7,0,0,5,0,1,3,2,3,3,1,0,7,1,3,3,2,5,0,6,0,9,9,0,0,2,0,3,1,10,2,0,Machine Learning Engineer,28,3.82,6,5.67,0.659
SS05778,23,Male,Junior,Business Analytics,3.63,70,22,7,0,0,6,7,6,Data & AI,2,1,1,6,3,4,0,8,1,0,4,1,0,5,4,1,1,0,3,3,1,5,1,4,4,3,6,0,9,1,6,8,0,2,3,7,6,5,8,0,3,Data Scientist,34,3.82,7,6.33,0.583
SS05779,18,Male,Senior,Electrical Engineering,2.88,79,18,6,4,1,5,7,8,Data & AI,1,4,1,0,1,2,2,2,6,7,1,3,0,5,6,5,1,4,1,4,0,5,1,1,3,1,7,1,5,4,8,7,0,4,3,0,3,4,2,2,0,AI Engineer,35,3.34,11,6.67,0.481
SS05780,25,Male,Senior,Business Analytics,3.11,75,12,5,0,5,7,7,9,Cybersecurity,2,6,3,2,2,3,8,0,0,4,0,0,2,3,3,2,0,0,2,2,8,3,1,2,8,0,2,0,2,4,3,3,2,0,0,4,6,5,5,3,3,SOC Analyst,31,3.48,10,7.67,0.444
SS05781,18,Male,Senior,Cybersecurity,3.04,82,17,8,1,2,6,8,7,Cybersecurity,5,2,4,2,3,3,6,1,5,3,0,0,1,5,0,5,3,4,3,2,7,3,1,2,10,3,4,0,0,3,3,5,3,2,4,4,3,2,3,0,1,Penetration Tester,35,3.43,11,7.0,0.518
SS05782,19,Female,Senior,Data Science,3.16,77,15,9,1,0,7,6,8,Cloud & Infrastructure,7,1,4,9,5,7,3,3,2,9,2,2,5,2,6,1,3,0,8,5,6,1,0,1,3,0,0,0,2,4,3,1,3,0,3,1,0,3,7,6,2,DevOps Engineer,34,3.82,10,7.0,0.49
SS05783,22,Male,Junior,Cybersecurity,3.48,75,19,5,1,2,6,10,6,Data & AI,2,3,0,3,1,1,2,0,3,6,1,3,4,4,1,3,2,0,0,4,4,4,1,4,4,2,5,7,5,0,8,10,1,1,2,4,4,0,9,1,0,Machine Learning Engineer,34,3.5,8,7.33,0.564
SS05784,19,Male,Freshman,Electrical Engineering,2.39,98,16,3,1,2,8,5,3,Cybersecurity,0,2,3,1,0,0,1,1,1,0,1,0,3,0,1,4,0,0,3,2,6,0,1,0,7,0,1,2,1,0,0,4,1,4,0,1,6,3,0,1,4,SOC Analyst,26,2.5,6,5.33,0.502
SS05785,21,Male,Senior,Electrical Engineering,3.38,90,22,4,3,2,6,7,6,Business & Analytics,0,0,1,2,4,0,2,10,3,1,4,3,3,4,0,3,4,3,3,5,4,2,3,5,8,3,6,7,7,4,1,1,5,2,2,0,9,2,0,2,0,Data Analyst,34,3.76,9,6.33,0.667
SS05786,20,Male,Senior,Data Science,2.64,65,22,7,2,2,6,5,7,Cloud & Infrastructure,8,2,0,4,7,0,0,0,3,6,1,1,1,0,3,4,1,3,5,1,8,0,2,4,4,2,1,6,3,3,3,3,3,1,6,2,4,4,0,7,1,Cloud Engineer,34,3.44,11,6.0,0.387
SS05787,19,Female,Junior,Data Science,2.03,73,17,7,0,3,3,6,7,Software Development,2,4,8,2,0,3,0,0,2,2,1,0,0,5,1,7,2,6,3,0,3,2,0,4,2,6,0,0,2,6,0,7,5,7,0,0,5,3,3,4,9,Software Engineer,29,4.0,10,5.33,0.294
SS05788,23,Female,Senior,Software Engineering,3.68,79,21,7,0,1,7,6,8,Data & AI,0,0,0,3,4,1,1,1,1,6,2,0,3,3,5,1,2,2,0,1,2,9,1,0,0,2,7,0,9,4,7,7,5,1,1,3,4,0,6,4,2,AI Engineer,32,3.44,8,7.0,0.64
SS05789,21,Male,Sophomore,Data Science,3.18,83,27,7,1,3,4,7,5,Systems & Networking,1,5,1,3,5,5,1,0,0,4,4,0,0,2,1,8,5,0,2,2,7,2,0,1,8,2,0,3,0,0,2,6,5,0,3,4,0,0,2,2,2,Embedded Systems Engineer,29,3.38,11,5.33,0.631
SS05790,24,Female,Sophomore,Business Analytics,2.13,89,21,6,5,3,10,6,6,Data & AI,0,1,0,2,0,1,0,6,3,6,0,4,1,2,5,1,2,5,0,0,4,6,5,1,4,0,6,2,5,1,4,7,2,0,0,4,0,4,6,3,2,Machine Learning Engineer,30,3.5,14,7.33,0.444
SS05791,20,Male,Freshman,Data Science,3.14,94,24,6,1,0,10,3,5,Cloud & Infrastructure,3,5,1,2,6,4,0,3,0,5,0,0,2,0,8,0,3,5,5,2,6,3,1,0,2,2,2,0,1,0,1,1,2,0,2,2,3,3,3,5,1,Cloud Engineer,31,3.03,7,6.0,0.669
SS05792,21,Other,Freshman,Artificial Intelligence,2.93,78,27,5,1,2,6,7,7,Software Development,0,0,5,2,2,0,1,1,0,4,1,2,3,5,4,6,2,7,0,0,0,1,4,0,0,5,3,3,2,4,2,8,8,2,0,1,9,2,4,3,7,Software Engineer,31,3.65,8,6.67,0.558
SS05793,19,Other,Sophomore,Business Analytics,2.76,83,19,9,0,3,8,7,5,Data & AI,1,1,5,2,0,0,0,5,2,1,0,0,0,1,3,0,4,0,0,1,0,6,0,3,2,0,6,0,7,2,6,8,4,0,2,4,7,2,7,0,2,Data Scientist,26,3.62,12,6.67,0.495
SS05794,19,Female,Junior,Artificial Intelligence,2.56,78,27,7,3,1,4,8,6,Cloud & Infrastructure,7,2,3,6,8,10,1,1,3,7,3,1,2,0,4,5,2,5,6,3,6,4,1,4,1,1,3,1,3,2,1,2,2,0,3,3,1,2,4,5,2,DevOps Engineer,39,3.33,11,6.0,0.497
SS05795,19,Female,Freshman,Computer Science,3.25,63,25,9,1,0,8,5,8,Data & AI,1,0,3,0,0,0,3,7,6,7,4,1,2,0,0,1,2,2,0,0,0,6,2,0,2,7,4,4,5,3,6,6,0,4,3,2,5,2,10,3,0,Machine Learning Engineer,29,3.9,10,7.0,0.501
SS05796,22,Female,Sophomore,Software Engineering,3.4,85,19,9,0,1,6,6,8,Web Development,3,0,0,3,2,1,3,1,2,0,0,4,4,0,0,6,4,4,2,4,0,0,6,0,2,7,0,1,3,2,4,5,7,4,0,2,5,2,0,0,7,Full Stack Developer,28,3.57,10,6.67,0.614
SS05797,19,Female,Freshman,Cybersecurity,3.39,73,11,13,0,0,7,7,7,Data & AI,1,1,1,0,1,2,5,6,1,1,5,0,2,3,3,1,3,0,5,2,3,5,3,5,2,1,5,2,10,2,5,7,0,1,1,0,8,2,8,3,0,Data Scientist,35,3.31,13,7.0,0.47
SS05798,18,Female,Sophomore,Information Technology,3.82,76,17,6,0,1,10,7,8,Software Development,4,1,1,1,4,1,3,2,6,2,0,5,1,6,2,7,3,0,2,1,2,3,8,5,5,7,4,3,4,8,3,6,7,1,4,3,5,1,2,1,1,Backend Developer,39,3.46,7,8.33,0.611
SS05799,20,Female,Freshman,Data Science,2.7,80,3,5,4,2,8,7,6,Data & AI,3,4,1,2,0,0,2,1,1,5,3,0,1,4,4,2,3,0,2,3,3,8,0,3,2,2,9,2,4,3,8,8,3,0,0,4,3,2,8,2,2,AI Engineer,34,3.44,11,7.0,0.333
SS05800,21,Male,Freshman,Software Engineering,3.36,87,11,6,3,2,3,6,7,Data & AI,2,5,1,0,0,4,0,6,5,1,0,3,0,3,0,5,3,3,3,5,0,6,3,0,3,0,8,3,9,4,7,3,3,1,2,0,7,1,7,2,0,Data Scientist,30,3.93,11,5.33,0.553
SS05801,20,Male,Senior,Software Engineering,2.73,83,15,8,1,2,4,9,5,Data & AI,2,0,0,3,3,5,3,6,0,2,2,5,5,0,4,2,0,1,1,3,2,7,3,0,3,4,8,2,4,3,7,7,7,2,2,0,6,0,9,2,1,Data Scientist,33,3.82,11,6.0,0.456
SS05802,24,Female,Senior,Artificial Intelligence,3.06,79,11,10,0,0,5,10,8,Data & AI,5,3,0,0,3,2,3,3,0,5,2,3,1,1,1,1,3,2,3,8,2,5,0,3,6,0,5,1,7,2,5,10,0,3,1,0,0,3,5,2,3,AI Engineer,33,3.39,10,7.67,0.453
SS05803,21,Male,Senior,Software Engineering,2.82,75,15,7,2,1,8,9,7,Data & AI,0,5,1,5,7,3,0,8,2,3,3,3,3,2,3,0,4,4,5,5,2,6,4,3,1,0,4,2,5,3,6,4,0,1,3,0,5,6,7,0,3,Data Scientist,34,3.85,10,8.0,0.421
SS05804,20,Male,Freshman,Data Science,3.84,75,18,7,1,2,7,6,7,Data & AI,4,1,0,0,2,4,3,0,0,8,1,4,0,0,1,3,3,0,2,0,3,3,3,2,5,0,7,1,7,0,8,8,2,5,2,1,0,4,5,0,1,Machine Learning Engineer,29,3.55,10,6.67,0.616
SS05805,21,Female,Sophomore,Business Analytics,3.51,88,19,9,2,0,6,7,7,Cloud & Infrastructure,9,3,3,1,7,1,5,4,9,10,0,5,3,0,9,3,2,0,5,4,8,0,2,5,4,1,1,2,0,3,2,2,2,2,5,3,2,1,2,5,4,Cloud Engineer,36,3.86,11,6.67,0.651
SS05806,22,Female,Sophomore,Information Technology,3.36,84,19,4,1,2,4,5,10,Systems & Networking,3,1,2,5,2,4,1,2,3,0,7,3,0,1,2,5,2,0,0,3,8,2,2,0,8,5,1,2,2,5,0,9,2,3,0,3,2,1,4,2,3,Embedded Systems Engineer,34,3.24,7,6.33,0.601
SS05807,21,Female,Senior,Electrical Engineering,2.43,65,24,3,0,0,7,6,7,Cloud & Infrastructure,7,3,3,0,4,0,3,0,2,8,0,2,4,2,8,2,0,0,8,2,7,1,1,0,4,2,1,4,1,0,2,2,0,3,6,3,0,2,2,6,4,Cloud Engineer,31,3.52,3,6.67,0.368
SS05808,21,Female,Sophomore,Electrical Engineering,2.51,82,24,8,3,3,9,4,3,Cloud & Infrastructure,6,3,4,6,9,4,1,5,2,8,2,3,3,2,6,2,1,1,6,3,5,1,4,6,4,1,3,2,2,3,0,2,3,2,1,2,1,0,2,8,1,Cloud Engineer,39,3.33,14,5.33,0.488
SS05809,23,Female,Sophomore,Computer Science,3.18,87,12,9,2,3,4,7,7,Software Development,0,3,5,4,0,0,0,2,1,2,4,0,0,3,3,7,2,7,0,0,5,1,3,3,4,2,3,1,2,1,0,7,6,4,1,2,5,4,0,0,8,Software Engineer,30,3.5,14,6.0,0.532
SS05810,23,Male,Junior,Cybersecurity,3.53,87,19,4,1,1,9,7,6,Data & AI,4,3,3,4,3,1,4,2,1,5,2,1,3,2,5,1,4,0,0,4,0,6,4,0,4,0,7,2,9,5,5,6,0,2,4,1,5,0,7,3,5,Machine Learning Engineer,34,3.74,6,7.33,0.648
SS05811,23,Female,Freshman,Electrical Engineering,3.45,81,18,9,2,1,10,10,8,Cloud & Infrastructure,5,4,7,4,4,7,0,3,0,8,6,2,2,1,9,3,2,1,5,2,8,1,2,1,0,3,1,4,2,2,2,0,3,1,6,1,2,0,0,5,4,DevOps Engineer,35,3.51,12,9.33,0.589
SS05812,21,Female,Freshman,Artificial Intelligence,3.35,71,24,6,1,2,3,6,8,Cybersecurity,5,2,4,1,5,3,7,1,4,0,0,0,4,9,0,2,3,4,3,3,5,3,2,7,8,2,2,2,3,3,0,3,5,2,2,3,7,2,2,0,1,SOC Analyst,35,3.54,9,5.67,0.559
SS05813,22,Female,Sophomore,Computer Science,3.0,87,28,13,0,5,6,6,6,Cloud & Infrastructure,7,2,4,7,4,6,5,3,1,4,1,1,0,1,2,3,2,2,6,0,8,2,2,2,2,1,4,3,1,2,0,3,2,2,1,2,2,1,0,9,1,DevOps Engineer,37,3.0,18,6.0,0.635
SS05814,21,Male,Junior,Information Technology,3.06,78,10,5,0,0,7,6,10,Cybersecurity,2,0,0,0,3,5,7,2,5,4,3,0,2,4,3,2,0,3,0,0,8,4,5,0,5,5,3,2,0,0,0,5,3,5,2,3,2,3,1,0,1,Penetration Tester,29,3.52,5,7.67,0.438
SS05815,20,Male,Senior,Information Technology,3.11,73,18,6,0,0,3,6,6,Business & Analytics,1,2,5,1,4,0,0,6,2,1,0,0,2,4,0,2,3,2,4,2,1,0,2,6,2,0,3,3,5,2,0,3,6,0,5,0,8,7,2,3,0,Business Analyst,30,3.3,6,5.0,0.482
SS05816,20,Female,Freshman,Electrical Engineering,3.38,91,13,7,0,2,5,4,5,Data & AI,1,1,2,2,2,6,3,3,4,3,3,0,0,4,0,4,0,1,1,1,3,3,1,1,0,0,7,2,6,2,8,5,3,0,2,6,6,1,6,1,2,Data Scientist,34,3.12,9,4.67,0.598
SS05817,24,Other,Senior,Computer Science,3.11,81,24,8,1,1,9,4,7,Business & Analytics,1,3,3,3,0,4,3,6,1,1,0,1,0,0,4,4,3,0,0,3,0,4,2,7,0,5,7,0,4,6,2,3,5,1,2,0,9,4,4,0,1,Data Analyst,30,3.53,10,6.67,0.582
SS05818,21,Female,Freshman,Information Technology,3.15,83,18,6,1,0,6,9,5,Web Development,2,5,4,0,0,3,0,6,3,3,2,3,1,5,3,7,1,10,3,4,0,2,5,0,3,7,2,4,0,1,0,2,6,7,4,1,6,4,0,2,5,Full Stack Developer,33,3.82,7,6.67,0.551
SS05819,19,Female,Freshman,Software Engineering,3.0,70,27,8,0,2,7,8,6,Software Development,4,0,7,4,2,0,2,1,0,0,2,0,0,1,4,6,4,5,4,1,0,3,1,1,3,4,3,3,3,7,5,8,8,0,2,3,7,2,0,3,7,Software Engineer,32,3.75,10,7.0,0.52
SS05820,20,Male,Junior,Information Technology,2.75,94,19,7,3,0,7,8,8,Business & Analytics,1,1,5,3,4,0,3,3,7,1,3,2,0,0,2,0,2,6,4,4,0,0,1,6,1,2,7,3,6,4,2,3,0,2,2,1,6,3,0,4,4,Data Analyst,33,3.27,10,7.67,0.562
SS05821,19,Male,Sophomore,Information Technology,3.59,75,16,8,5,3,4,6,8,Cloud & Infrastructure,9,0,2,2,6,2,1,2,1,8,0,3,1,3,9,3,1,3,7,0,6,1,2,1,1,1,4,4,1,2,1,3,4,0,0,0,2,5,0,6,3,Cloud Engineer,34,3.24,16,6.0,0.558
SS05822,21,Male,Senior,Information Technology,3.74,83,20,9,0,0,5,5,7,Data & AI,2,1,0,2,5,2,0,8,2,3,1,3,0,1,0,1,2,1,2,0,6,4,2,5,0,2,4,1,6,3,6,8,3,3,1,0,5,0,6,0,0,Data Scientist,31,3.26,9,5.67,0.666
SS05823,24,Female,Sophomore,Software Engineering,2.86,75,23,6,0,2,5,6,8,Data & AI,2,3,4,0,3,1,2,0,2,6,4,2,4,0,4,0,0,5,4,0,0,9,4,0,0,0,8,4,5,3,9,6,1,0,1,0,5,0,7,3,1,AI Engineer,28,4.0,8,6.33,0.494
SS05824,20,Female,Sophomore,Electrical Engineering,2.86,83,19,8,1,3,5,8,5,Business & Analytics,4,4,1,3,2,1,4,6,2,4,3,3,1,4,0,5,6,1,0,3,0,0,2,8,0,2,7,3,7,9,2,1,0,4,1,4,7,1,1,3,0,Data Analyst,34,3.5,12,6.0,0.511
SS05825,22,Female,Freshman,Information Technology,3.56,78,16,11,2,1,10,6,7,Systems & Networking,0,3,3,0,0,3,2,0,2,1,2,3,0,0,2,10,3,3,5,0,5,3,2,1,7,1,3,2,0,0,2,3,3,2,2,1,3,5,4,2,1,Embedded Systems Engineer,32,2.94,14,7.67,0.572
SS05826,21,Female,Sophomore,Information Technology,3.07,87,13,9,1,1,5,8,6,Web Development,2,0,1,0,5,1,5,1,3,5,0,2,4,7,3,5,2,9,3,5,0,1,7,4,0,10,2,5,1,5,1,1,7,8,3,1,8,3,2,1,4,Full Stack Developer,36,3.81,11,6.33,0.522
SS05827,24,Female,Junior,Electrical Engineering,3.81,95,30,8,1,3,7,7,5,Business & Analytics,3,3,0,5,3,4,2,5,1,0,2,0,0,3,2,2,2,4,0,3,3,1,4,7,4,0,6,0,6,7,5,1,5,0,0,6,8,4,3,2,0,Data Analyst,31,3.74,12,6.33,0.837
SS05828,22,Female,Freshman,Software Engineering,2.91,87,21,9,2,3,6,4,7,Business & Analytics,2,2,3,0,0,3,1,6,0,0,1,3,1,1,0,3,0,3,1,3,1,2,0,7,3,3,6,2,9,5,0,2,3,3,4,0,7,0,2,4,2,Data Analyst,31,3.16,14,5.67,0.562
SS05829,22,Female,Sophomore,Information Technology,3.24,85,26,4,1,0,6,6,8,Cybersecurity,5,5,1,3,3,2,8,1,0,0,1,0,2,2,0,1,2,0,0,7,6,2,3,0,6,7,0,4,1,6,3,8,4,0,3,0,8,3,3,0,5,Cybersecurity Analyst,30,3.83,5,6.67,0.646
SS05830,21,Male,Senior,Computer Science,2.8,63,22,6,5,1,5,9,4,Business & Analytics,1,1,5,3,3,2,2,6,4,0,1,6,2,3,0,1,1,0,3,0,1,2,3,5,0,1,2,2,1,0,4,0,2,0,3,1,7,7,4,4,0,Business Analyst,32,2.91,12,6.0,0.401
SS05831,18,Female,Freshman,Software Engineering,2.53,86,24,8,1,1,10,9,7,Cybersecurity,1,1,0,2,1,5,5,0,1,4,2,3,4,2,4,0,0,6,3,6,5,1,3,0,8,0,5,1,0,2,0,5,3,2,2,1,4,1,1,1,8,Cybersecurity Analyst,33,3.12,10,8.67,0.517
SS05832,22,Female,Senior,Business Analytics,3.55,90,20,6,1,0,8,6,5,Business & Analytics,5,2,5,0,3,1,0,10,0,2,0,4,2,1,3,2,1,4,0,3,2,1,2,8,2,2,7,1,7,9,1,1,0,1,5,1,9,2,1,1,4,Data Analyst,35,3.29,7,6.33,0.679
SS05833,20,Male,Senior,Data Science,2.87,83,22,8,2,0,7,3,4,Cloud & Infrastructure,8,3,0,5,8,7,0,2,0,5,3,1,4,0,8,1,0,2,8,4,7,5,4,4,3,0,1,1,2,4,2,0,2,0,2,1,0,0,2,9,1,DevOps Engineer,31,3.84,10,4.67,0.538
SS05834,21,Other,Freshman,Electrical Engineering,3.08,88,17,8,1,1,6,7,9,Cybersecurity,0,1,3,0,1,1,6,0,4,5,4,1,4,1,2,2,3,2,4,3,9,0,0,4,6,3,0,3,0,3,0,5,5,1,1,1,5,0,2,4,1,Cybersecurity Analyst,32,3.12,10,7.33,0.563
SS05835,21,Female,Sophomore,Information Technology,3.22,90,25,7,2,1,7,7,10,Data & AI,0,0,0,2,4,3,0,3,3,9,1,1,2,0,1,0,0,1,4,0,2,7,4,2,4,3,6,3,4,2,6,8,2,1,2,2,1,3,4,3,3,Machine Learning Engineer,33,3.21,10,8.0,0.665
SS05836,24,Female,Sophomore,Business Analytics,3.14,84,21,9,0,1,4,7,6,Web Development,2,1,0,2,1,2,2,0,2,1,1,3,4,1,0,7,2,5,2,2,5,2,6,2,2,6,2,3,1,0,5,4,10,7,0,6,5,2,5,1,10,Full Stack Developer,36,3.44,10,5.67,0.581
SS05837,23,Female,Senior,Information Technology,3.48,67,15,8,0,0,10,8,9,Cybersecurity,3,0,2,1,3,4,8,2,3,0,1,3,3,4,2,3,2,1,4,4,7,3,0,3,6,5,6,0,5,0,3,6,1,0,2,2,7,0,4,0,0,Cybersecurity Analyst,32,3.53,8,9.0,0.481
SS05838,20,Male,Sophomore,Information Technology,3.47,62,31,4,1,0,5,7,5,Cybersecurity,2,2,0,0,1,2,8,0,5,0,3,2,1,0,0,3,1,5,0,1,8,0,4,0,6,2,0,0,3,2,1,0,4,2,2,5,9,4,4,3,2,SOC Analyst,29,3.34,5,5.67,0.581
SS05839,23,Male,Junior,Artificial Intelligence,2.56,82,25,7,1,1,6,7,7,Business & Analytics,2,2,4,3,0,3,2,6,6,1,0,0,2,1,2,4,2,7,1,0,5,3,0,7,0,4,9,4,10,6,5,0,1,2,0,1,7,3,4,0,2,Data Analyst,32,3.78,9,6.67,0.505
SS05840,24,Male,Freshman,Cybersecurity,2.85,69,30,8,1,5,8,5,6,Web Development,2,4,3,0,1,0,3,0,4,2,1,1,1,0,1,8,0,9,2,0,1,3,3,2,0,7,0,0,2,1,0,2,7,6,1,0,7,3,2,2,6,Full Stack Developer,30,3.23,14,6.33,0.513
SS05841,21,Male,Sophomore,Software Engineering,3.25,76,20,8,1,0,5,6,9,Data & AI,5,0,3,2,2,2,0,5,1,1,0,4,1,3,2,4,6,0,1,2,0,7,0,1,5,2,8,2,8,6,7,7,5,1,2,1,5,1,7,0,2,Data Scientist,34,3.56,9,6.67,0.541
SS05842,20,Female,Senior,Computer Science,3.06,73,25,5,0,1,6,7,10,Cybersecurity,2,4,6,1,2,5,8,0,0,0,5,2,0,1,1,5,3,0,0,3,8,3,4,6,6,0,2,0,2,3,2,5,1,2,4,3,3,0,3,3,0,Penetration Tester,31,3.48,6,7.67,0.532
