Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field
SS05321,18,Female,Junior,Computer Science,2.79,82,19,8,2,2,9,7,6,Software Development,0,0,10,2,3,3,0,0,5,1,2,5,1,1,2,6,4,7,2,2,2,1,2,1,0,5,1,3,5,5,3,7,8,1,2,0,5,0,1,1,10,Software Engineer
SS05322,20,Female,Senior,Software Engineering,3.03,75,22,4,3,1,9,7,10,Software Development,0,3,8,3,1,2,0,0,0,0,0,0,6,4,2,6,1,9,1,4,1,3,1,3,0,4,0,2,2,0,1,3,8,4,3,3,6,0,3,2,6,Software Engineer
SS05323,19,Male,Sophomore,Business Analytics,3.18,96,30,5,3,2,7,6,7,Systems & Networking,0,1,1,4,0,5,3,2,3,3,3,0,0,2,2,8,3,1,0,0,5,2,3,1,6,2,0,4,2,6,1,5,1,1,6,4,7,0,3,2,3,IT Support Engineer
SS05324,21,Female,Junior,Electrical Engineering,2.88,96,25,8,3,3,7,5,4,Business & Analytics,1,1,6,3,3,0,2,7,1,4,1,0,7,0,5,1,3,6,1,0,4,3,0,7,1,3,1,3,3,2,0,3,0,2,2,0,7,6,3,2,5,Business Analyst
SS05325,20,Female,Freshman,Cybersecurity,3.48,73,9,5,2,2,6,6,7,Data & AI,3,3,0,0,2,1,1,7,0,3,0,3,0,3,3,2,0,4,3,2,1,5,0,2,2,1,5,0,7,0,6,5,1,4,2,0,7,3,8,2,0,Data Scientist
SS05326,21,Female,Sophomore,Business Analytics,3.52,94,21,5,1,3,5,9,6,Cloud & Infrastructure,5,4,3,6,0,7,3,4,2,5,3,3,5,4,2,6,0,1,4,1,2,3,2,2,1,4,0,2,3,3,1,7,2,0,3,4,2,8,1,1,4,Automation Engineer
SS05327,18,Male,Sophomore,Electrical Engineering,2.91,97,23,6,0,0,5,6,8,Systems & Networking,6,1,0,1,1,0,5,2,3,1,1,0,2,0,4,8,0,3,1,5,6,1,0,2,9,3,3,3,0,0,1,6,3,3,1,5,2,3,4,0,7,IT Support Engineer
SS05328,21,Female,Sophomore,Computer Science,2.97,98,21,7,1,0,6,9,3,Cloud & Infrastructure,8,2,1,0,6,0,0,0,0,7,1,3,3,3,7,5,3,3,7,3,4,5,6,0,0,1,0,3,2,2,3,0,2,1,3,1,0,0,0,9,1,Cloud Engineer
SS05329,21,Male,Senior,Artificial Intelligence,3.25,81,26,6,2,0,10,6,8,Data & AI,0,2,5,5,2,2,3,3,1,7,2,3,1,4,6,2,2,1,6,5,3,7,0,2,0,2,5,0,9,0,6,6,1,1,0,0,2,3,5,3,3,AI Engineer
SS05330,21,Female,Junior,Data Science,2.0,79,14,10,0,0,8,5,5,Cybersecurity,6,0,0,7,0,1,5,2,4,5,0,1,3,1,3,0,0,0,2,0,5,2,2,0,8,6,0,1,0,0,3,8,1,7,2,4,3,2,2,7,3,Penetration Tester
SS05331,25,Female,Sophomore,Artificial Intelligence,2.85,93,17,4,2,0,7,8,6,Systems & Networking,1,0,3,1,1,5,2,3,4,2,3,0,0,3,0,10,2,0,2,0,8,0,4,0,9,0,2,0,1,0,4,1,5,3,3,1,2,0,1,3,1,IT Support Engineer
SS05332,21,Male,Freshman,Software Engineering,2.78,69,14,6,1,1,9,2,6,Web Development,5,2,5,0,3,0,0,3,4,4,2,0,4,2,2,9,1,9,0,3,2,0,7,1,2,7,2,2,5,0,0,3,6,3,3,0,7,4,4,0,7,Full Stack Developer
SS05333,19,Male,Sophomore,Electrical Engineering,3.38,78,18,7,2,2,7,6,8,Cybersecurity,2,6,1,2,3,0,5,5,0,0,2,0,1,1,4,0,5,1,1,3,6,3,2,0,9,0,0,4,2,2,5,8,0,3,3,4,0,5,0,3,0,Penetration Tester
SS05334,18,Male,Sophomore,Information Technology,2.57,84,21,4,1,2,4,9,9,Business & Analytics,2,3,5,0,7,0,4,9,2,0,4,3,4,2,0,2,0,0,3,3,0,2,0,9,0,3,1,3,0,5,0,1,4,2,6,2,5,6,4,0,1,Business Analyst
SS05335,20,Female,Junior,Cybersecurity,2.69,83,19,4,2,1,10,5,6,Cybersecurity,4,3,2,0,3,4,6,2,3,1,1,0,4,4,0,4,0,0,4,1,7,3,3,0,7,4,0,3,3,1,3,7,3,2,1,2,8,3,1,0,0,Cybersecurity Analyst
SS05336,22,Female,Freshman,Information Technology,3.2,86,39,8,2,3,4,3,6,Cybersecurity,3,3,5,4,0,0,8,2,2,4,0,0,3,3,2,2,0,1,2,0,9,2,1,0,7,2,3,3,2,0,3,9,0,0,2,2,8,0,3,3,4,Cybersecurity Analyst
SS05337,23,Female,Sophomore,Computer Science,2.72,76,14,8,0,4,7,7,10,Web Development,2,2,1,1,3,2,0,0,0,0,1,1,0,1,3,7,1,6,1,0,5,0,7,1,0,6,2,3,3,2,2,0,5,4,3,2,7,0,0,3,6,Full Stack Developer
SS05338,20,Female,Senior,Cybersecurity,3.34,66,14,6,1,2,10,1,6,Cybersecurity,7,2,0,2,0,5,8,2,1,0,7,4,7,1,2,4,0,0,2,1,3,0,1,1,5,3,1,0,2,2,0,0,2,4,4,4,5,0,0,2,0,SOC Analyst
SS05339,22,Male,Sophomore,Cybersecurity,3.54,74,24,12,2,1,4,6,6,Web Development,0,4,0,0,0,3,3,1,0,5,5,1,4,4,0,6,1,4,0,2,2,5,7,4,1,5,0,5,0,5,5,5,8,7,2,1,6,5,3,0,5,Full Stack Developer
SS05340,22,Male,Junior,Business Analytics,2.45,81,21,4,4,2,4,10,4,Cybersecurity,0,1,4,2,4,3,6,2,0,0,2,4,0,0,4,2,2,2,1,2,7,5,5,5,7,2,2,2,2,3,1,6,4,3,1,1,8,3,2,2,2,Cybersecurity Analyst
SS05341,20,Male,Sophomore,Business Analytics,2.72,75,13,7,2,1,6,6,6,Data & AI,6,3,1,3,0,0,2,0,5,4,2,2,0,2,3,1,3,0,0,1,0,5,0,2,0,1,9,0,5,4,8,7,4,2,3,0,1,1,7,1,1,Machine Learning Engineer
SS05342,23,Male,Sophomore,Artificial Intelligence,3.18,93,19,5,3,2,6,8,7,Web Development,0,3,1,0,0,2,2,2,5,3,3,0,3,5,3,4,2,4,1,2,2,2,9,0,2,6,2,2,2,2,2,4,8,9,4,0,5,3,3,3,7,Full Stack Developer
SS05343,22,Male,Sophomore,Software Engineering,3.36,81,29,7,4,1,9,7,6,Cybersecurity,2,2,0,0,1,1,8,3,0,2,5,2,1,0,2,3,4,0,1,3,7,0,3,1,7,0,2,1,0,0,2,1,2,3,0,1,5,6,2,2,6,SOC Analyst
SS05344,22,Female,Junior,Software Engineering,2.79,83,25,7,2,0,4,2,5,Systems & Networking,2,3,3,2,4,4,1,1,3,0,3,2,6,3,1,8,1,2,3,3,7,0,1,0,9,0,4,6,0,0,6,7,1,0,2,0,5,5,2,1,4,Embedded Systems Engineer
SS05345,20,Female,Sophomore,Electrical Engineering,3.27,63,25,8,2,1,4,4,5,Systems & Networking,2,0,1,0,1,0,3,3,3,2,7,2,4,3,3,8,0,3,5,4,10,0,2,2,7,2,2,2,2,4,0,0,4,1,2,0,0,3,3,1,0,IT Support Engineer
SS05346,21,Female,Junior,Business Analytics,3.01,77,21,6,1,1,8,8,10,Business & Analytics,2,2,3,0,1,3,5,8,3,1,0,0,4,1,0,5,2,1,0,2,3,0,0,7,3,5,5,3,7,7,2,0,0,2,2,3,5,4,3,0,0,Data Analyst
SS05347,20,Female,Senior,Software Engineering,3.65,84,16,4,3,0,6,7,9,Data & AI,2,0,0,7,4,3,0,0,0,6,3,2,4,0,1,6,4,6,0,1,1,5,3,4,0,3,4,7,4,2,10,4,4,4,4,1,4,0,6,2,4,Machine Learning Engineer
SS05348,18,Male,Freshman,Artificial Intelligence,3.29,77,27,6,2,2,7,7,7,Cybersecurity,0,1,1,0,1,1,6,0,2,2,3,2,3,0,2,0,3,3,1,3,6,0,1,0,9,3,1,4,3,2,0,10,5,5,2,3,6,3,0,0,2,Cybersecurity Analyst
SS05349,20,Male,Senior,Data Science,2.75,77,18,8,2,0,6,6,6,Software Development,4,2,0,4,0,0,2,5,5,2,0,6,2,0,0,8,2,0,4,0,2,2,6,0,2,7,3,0,4,7,1,7,6,0,1,2,8,3,4,0,0,Backend Developer
SS05350,23,Male,Junior,Information Technology,2.75,81,15,6,4,2,3,9,8,Cybersecurity,2,4,0,1,1,2,7,1,4,0,2,0,0,1,0,3,2,5,5,0,6,0,3,1,7,5,5,1,1,3,4,3,3,3,1,3,6,5,5,5,2,Cybersecurity Analyst
SS05351,18,Male,Junior,Business Analytics,3.15,82,24,5,2,0,9,5,7,Web Development,5,0,2,0,1,0,0,3,0,7,3,1,3,4,0,6,2,6,0,0,4,3,5,0,1,9,6,0,2,3,2,0,4,6,5,3,5,0,2,0,6,Full Stack Developer
SS05352,18,Female,Senior,Information Technology,3.62,77,10,9,3,0,6,7,6,Systems & Networking,1,1,1,4,3,2,1,3,3,2,6,5,1,1,4,7,4,0,1,3,6,0,2,2,2,2,0,3,1,1,4,3,3,4,4,4,3,4,2,3,1,IT Support Engineer
SS05353,21,Male,Freshman,Artificial Intelligence,2.66,83,14,7,2,1,5,4,4,Cybersecurity,3,1,7,1,1,0,6,5,1,0,1,0,4,0,1,3,0,4,1,1,7,5,2,0,7,4,2,2,1,0,0,5,5,4,3,0,5,1,0,1,0,SOC Analyst
SS05354,20,Male,Senior,Data Science,2.87,79,22,8,1,1,7,7,5,Data & AI,3,0,1,2,1,3,5,4,0,6,0,1,5,2,0,5,1,2,0,3,1,5,0,2,2,2,8,2,8,4,3,7,4,1,5,0,1,4,6,0,1,AI Engineer
SS05355,24,Male,Sophomore,Data Science,2.85,77,23,5,3,2,6,8,9,Data & AI,4,3,1,3,1,0,0,1,1,6,1,3,2,0,0,3,0,0,1,2,2,6,0,2,5,3,8,0,7,3,9,7,2,2,1,1,0,2,6,2,2,Machine Learning Engineer
SS05356,19,Male,Junior,Business Analytics,3.23,88,19,11,1,0,9,4,3,Cloud & Infrastructure,3,0,0,10,4,8,3,6,4,7,5,0,4,0,2,7,3,0,3,2,3,4,0,4,3,0,3,0,0,1,3,6,1,3,3,0,5,7,0,0,0,Automation Engineer
SS05357,22,Male,Junior,Information Technology,2.55,82,36,11,1,0,9,5,7,Cloud & Infrastructure,7,0,5,6,6,9,5,1,4,5,3,4,0,0,7,0,1,1,6,1,6,5,2,0,3,0,1,0,2,3,4,0,5,1,1,1,0,6,1,7,1,DevOps Engineer
SS05358,22,Female,Sophomore,Business Analytics,2.49,86,23,6,1,2,9,6,6,Data & AI,0,1,6,4,0,1,1,0,3,6,2,4,1,3,1,2,2,3,9,3,4,10,1,2,0,3,7,7,6,2,5,7,0,0,6,4,1,3,5,4,2,Machine Learning Engineer
SS05359,20,Male,Senior,Information Technology,3.06,94,13,5,0,0,4,7,6,Cybersecurity,2,1,0,1,5,3,5,5,4,3,0,0,2,6,0,6,0,0,0,7,8,3,0,0,10,3,1,2,0,0,4,5,4,0,0,3,7,2,2,1,4,Cybersecurity Analyst
SS05360,21,Male,Sophomore,Data Science,2.87,91,23,6,1,5,9,9,4,Cloud & Infrastructure,8,0,3,9,7,10,2,0,4,7,4,0,3,4,8,5,0,1,6,3,5,2,1,2,0,3,3,3,3,4,0,5,2,4,1,0,4,0,2,6,2,DevOps Engineer
SS05361,20,Male,Sophomore,Computer Science,3.03,86,15,6,0,0,4,5,6,Data & AI,2,3,1,0,4,1,1,0,2,8,0,2,4,5,2,3,0,1,2,0,4,5,4,2,4,3,6,5,10,6,6,8,2,2,3,2,2,2,9,2,1,Machine Learning Engineer
SS05362,21,Female,Sophomore,Electrical Engineering,3.35,80,16,4,1,0,7,9,8,Web Development,1,3,0,4,3,2,2,0,3,0,5,1,5,3,0,6,1,5,0,1,1,8,6,5,1,4,1,3,1,2,1,0,8,8,4,3,8,2,3,3,9,Full Stack Developer
SS05363,23,Male,Senior,Computer Science,2.75,82,12,7,2,0,5,8,8,Systems & Networking,5,3,2,5,1,3,2,2,0,1,4,0,1,1,4,8,4,3,1,0,7,2,2,1,6,1,4,1,0,2,2,7,1,3,4,2,0,0,3,2,8,Embedded Systems Engineer
SS05364,22,Female,Freshman,Information Technology,3.74,83,23,5,1,2,5,5,6,Web Development,3,0,0,1,2,1,0,3,4,2,0,0,3,4,0,5,8,9,3,2,0,1,7,0,4,5,5,0,2,5,0,0,6,7,2,0,6,1,4,4,7,Full Stack Developer
SS05365,19,Male,Freshman,Artificial Intelligence,2.49,94,25,8,4,2,10,5,8,Web Development,2,1,2,3,0,1,1,2,0,0,4,2,1,0,1,6,2,6,1,3,3,5,7,4,0,10,0,2,0,3,3,0,6,9,1,5,6,3,4,0,6,Full Stack Developer
SS05366,21,Male,Junior,Electrical Engineering,2.62,89,10,4,4,1,7,6,5,Cybersecurity,2,3,0,3,3,0,5,3,1,0,4,2,0,3,4,2,3,1,1,6,6,6,3,0,4,3,0,4,3,2,0,6,2,0,1,0,8,1,0,2,0,Cybersecurity Analyst
SS05367,24,Male,Senior,Cybersecurity,3.18,86,20,7,0,2,8,8,4,Data & AI,3,0,0,0,0,0,3,7,3,0,0,0,1,0,4,0,2,2,0,2,2,8,2,0,1,1,7,3,5,5,5,3,1,5,1,1,6,0,5,0,3,Data Scientist
SS05368,20,Male,Senior,Electrical Engineering,3.61,63,20,8,1,1,7,7,6,Software Development,3,1,2,4,3,2,0,0,6,1,5,9,4,0,5,4,2,0,2,2,1,0,8,2,4,8,0,3,0,8,0,6,7,0,0,1,9,0,3,0,0,Backend Developer
SS05369,23,Male,Sophomore,Software Engineering,2.79,93,12,6,2,1,7,6,7,Systems & Networking,2,3,1,2,0,4,3,5,2,3,0,0,0,2,3,8,1,2,1,6,7,0,2,3,7,0,5,4,1,2,1,0,2,0,2,2,0,2,0,0,4,IT Support Engineer
SS05370,24,Female,Senior,Cybersecurity,2.67,100,28,6,1,2,8,6,8,Data & AI,5,3,0,4,0,0,3,7,3,2,0,1,2,0,7,3,3,2,5,4,6,5,1,7,1,2,6,3,8,0,7,7,2,4,2,0,7,1,8,2,0,Data Scientist
SS05371,25,Male,Freshman,Cybersecurity,3.75,80,13,9,2,0,10,10,5,Business & Analytics,4,3,4,5,3,0,0,5,4,3,3,0,3,1,0,0,0,5,0,0,5,3,3,7,7,0,3,1,3,4,3,0,0,4,4,0,9,5,0,4,2,Business Analyst
SS05372,19,Male,Freshman,Computer Science,3.14,86,24,5,2,2,7,9,10,Cybersecurity,4,3,1,2,2,1,8,2,2,3,1,1,3,0,3,5,0,2,0,5,8,1,1,4,6,3,0,6,1,2,1,5,4,0,1,0,7,0,3,1,4,Cybersecurity Analyst
SS05373,18,Male,Senior,Cybersecurity,3.84,86,16,4,0,4,6,6,6,Cloud & Infrastructure,7,0,2,0,6,5,2,5,1,7,4,3,3,0,7,3,1,0,9,2,8,2,0,0,1,0,4,0,0,4,4,2,2,0,2,1,0,9,3,8,1,Cloud Engineer
SS05374,18,Female,Senior,Artificial Intelligence,2.6,71,22,8,0,1,6,8,7,Systems & Networking,6,2,0,0,0,0,2,1,7,2,3,2,3,2,1,9,1,1,2,1,8,0,3,4,4,1,1,1,2,5,2,4,1,0,2,0,0,4,1,6,1,Embedded Systems Engineer
SS05375,23,Male,Junior,Software Engineering,3.56,77,12,6,1,0,8,7,5,Cloud & Infrastructure,1,2,0,8,6,7,0,3,0,6,3,0,5,0,4,9,6,1,3,2,2,4,2,0,0,6,3,3,3,0,1,5,3,0,0,0,0,8,0,0,2,Automation Engineer
SS05376,23,Female,Senior,Software Engineering,3.58,91,15,5,1,1,5,7,8,Data & AI,3,4,2,5,1,2,1,0,0,4,0,0,4,1,4,0,0,2,1,0,4,9,2,0,0,2,3,3,5,3,7,9,3,0,1,0,4,1,7,3,0,AI Engineer
SS05377,22,Female,Sophomore,Software Engineering,2.92,73,14,9,0,1,7,5,9,Business & Analytics,0,3,8,1,1,0,0,5,1,1,1,4,1,4,0,3,0,1,5,3,3,0,0,5,0,0,4,6,4,1,3,2,0,0,1,2,4,3,2,4,2,Business Analyst
SS05378,21,Male,Junior,Cybersecurity,3.59,73,21,7,0,1,7,3,7,Cybersecurity,2,1,6,1,4,4,8,1,1,0,5,0,1,0,1,1,0,0,2,2,8,1,2,0,9,5,1,3,1,2,2,1,4,0,3,0,8,2,2,2,4,SOC Analyst
SS05379,21,Other,Sophomore,Artificial Intelligence,2.55,62,24,7,1,1,6,6,7,Data & AI,3,4,2,0,0,3,5,8,1,2,0,4,4,0,1,2,3,3,0,0,3,8,2,3,0,2,7,0,8,3,7,6,3,0,0,0,4,4,6,0,0,Data Scientist
SS05380,23,Male,Junior,Artificial Intelligence,3.89,63,21,9,2,0,9,7,6,Business & Analytics,0,0,2,1,0,3,0,7,0,3,0,2,1,2,3,1,2,1,0,4,3,0,4,7,2,0,4,1,9,8,2,0,3,2,5,4,5,0,3,3,1,Data Analyst
SS05381,21,Male,Freshman,Electrical Engineering,2.9,83,16,7,0,0,7,6,5,Software Development,1,0,10,4,1,0,0,5,1,0,2,3,4,4,0,6,2,5,2,0,2,4,2,1,2,1,3,0,1,1,2,2,7,1,1,3,7,2,1,4,8,Software Engineer
SS05382,22,Female,Senior,Business Analytics,4.0,80,31,5,3,1,5,10,6,Data & AI,1,0,3,4,2,2,0,4,0,8,1,3,0,3,3,2,4,0,1,2,1,6,0,3,3,1,8,1,6,6,6,6,2,4,0,0,3,2,8,5,5,Machine Learning Engineer
SS05383,24,Male,Freshman,Business Analytics,3.32,84,31,8,1,0,8,6,10,Software Development,4,4,4,4,2,3,6,4,9,2,0,5,3,2,4,9,4,2,3,0,1,3,7,3,1,5,3,2,0,10,2,6,8,5,1,0,9,3,0,0,1,Backend Developer
SS05384,22,Male,Freshman,Computer Science,3.42,84,23,8,5,2,7,7,7,Data & AI,1,3,6,0,2,0,3,2,1,5,1,2,1,0,2,2,0,1,0,3,1,7,1,0,1,0,6,2,5,0,10,7,1,3,3,0,0,4,6,4,1,AI Engineer
SS05385,24,Male,Sophomore,Cybersecurity,2.98,82,14,10,1,0,6,6,5,Systems & Networking,2,0,6,5,5,1,2,1,4,0,3,2,0,4,5,9,0,4,2,1,6,2,0,4,10,0,1,1,3,4,2,1,1,2,3,3,7,0,4,0,0,IT Support Engineer
SS05386,20,Male,Senior,Artificial Intelligence,2.88,81,33,5,2,0,5,6,5,Cybersecurity,3,1,4,3,3,4,6,5,0,0,1,5,2,1,0,0,1,4,2,2,5,1,0,4,5,5,3,5,5,2,2,1,3,1,2,4,4,5,0,3,2,SOC Analyst
SS05387,23,Female,Sophomore,Electrical Engineering,2.99,65,19,9,1,1,4,5,6,Data & AI,0,4,2,2,1,4,0,3,0,5,2,3,0,1,2,0,7,1,2,0,1,8,2,0,1,0,7,4,10,0,6,9,4,1,2,2,2,0,4,2,0,Machine Learning Engineer
SS05388,19,Male,Junior,Information Technology,3.03,75,12,15,0,0,7,8,10,Data & AI,2,5,0,2,1,0,4,0,3,5,0,1,2,3,1,1,3,1,0,1,4,7,1,0,7,4,9,0,8,2,8,8,2,2,3,5,4,0,9,6,2,Machine Learning Engineer
SS05389,19,Male,Freshman,Artificial Intelligence,2.55,94,19,8,1,2,5,9,7,Data & AI,2,3,4,0,1,0,4,2,4,5,5,2,0,2,0,1,0,0,2,4,3,7,3,1,6,2,8,2,8,3,9,7,2,3,3,1,1,2,4,0,1,AI Engineer
SS05390,22,Female,Senior,Cybersecurity,3.32,76,14,11,1,0,6,8,6,Web Development,5,3,0,0,0,2,2,0,1,4,0,5,2,1,3,4,3,8,2,1,7,1,3,1,3,6,3,0,1,0,1,4,8,7,5,4,8,0,4,2,9,Full Stack Developer
SS05391,21,Female,Freshman,Information Technology,3.32,73,19,6,3,2,7,2,5,Web Development,2,0,1,5,2,0,0,0,2,0,4,4,2,1,3,7,1,7,2,0,0,0,4,4,1,10,2,6,3,4,0,0,5,5,4,1,7,0,5,4,9,Full Stack Developer
SS05392,20,Male,Freshman,Electrical Engineering,2.64,69,22,6,4,0,5,6,3,Systems & Networking,4,0,1,2,3,1,1,0,4,1,1,5,4,0,0,8,2,2,3,2,4,1,2,0,3,1,0,0,4,7,1,4,1,2,1,2,3,0,5,2,5,Embedded Systems Engineer
SS05393,21,Male,Junior,Artificial Intelligence,3.69,88,21,7,1,2,5,5,6,Software Development,0,4,6,2,3,0,3,1,1,3,2,1,2,7,4,7,0,8,1,2,0,0,3,1,3,0,2,3,0,1,4,3,4,1,0,0,6,2,3,0,6,Software Engineer
SS05394,20,Male,Sophomore,Software Engineering,3.1,70,29,5,1,4,7,6,6,Business & Analytics,0,4,6,6,1,1,4,9,2,2,4,1,3,5,0,3,4,3,2,3,0,5,0,6,0,1,0,3,1,0,2,2,1,3,4,7,7,6,4,0,0,Business Analyst
SS05395,18,Male,Senior,Data Science,2.54,77,17,4,2,0,7,9,10,Cybersecurity,0,4,2,2,2,2,5,0,1,3,3,3,5,3,1,2,0,2,0,0,9,5,2,0,5,3,0,0,0,3,0,7,0,2,3,1,8,0,3,0,3,Cybersecurity Analyst
SS05396,24,Male,Junior,Cybersecurity,3.07,74,9,7,0,1,9,5,5,Systems & Networking,1,0,2,5,2,0,3,1,2,0,0,3,2,2,1,9,2,2,1,2,7,4,0,0,7,2,3,2,2,1,1,7,1,5,1,5,6,1,0,2,0,Embedded Systems Engineer
SS05397,23,Female,Junior,Data Science,3.54,100,25,9,2,1,8,5,9,Software Development,0,0,7,5,3,1,3,2,0,1,2,2,1,1,1,6,0,10,1,1,0,0,2,0,3,1,2,0,4,0,2,6,8,4,1,5,5,0,2,1,10,Software Engineer
SS05398,21,Female,Freshman,Information Technology,3.03,87,22,8,0,2,9,6,8,Systems & Networking,3,4,0,0,1,2,5,0,0,4,2,4,1,3,4,8,0,2,2,0,7,4,0,0,7,1,5,3,0,0,5,2,5,3,5,3,2,7,6,2,0,IT Support Engineer
SS05399,21,Female,Freshman,Data Science,3.11,89,28,11,0,1,6,3,8,Business & Analytics,0,0,0,3,2,2,0,6,1,6,0,0,5,1,0,2,5,1,0,1,3,0,2,7,3,4,8,3,7,6,5,4,1,2,2,3,5,5,0,0,3,Data Analyst
SS05400,20,Male,Freshman,Business Analytics,3.41,68,33,5,0,1,8,9,8,Software Development,0,1,2,0,1,1,1,1,9,4,1,5,0,1,1,2,1,0,2,3,0,2,4,1,1,5,1,1,5,7,0,7,8,1,1,1,10,3,2,1,3,Backend Developer
SS05401,19,Male,Sophomore,Electrical Engineering,2.88,86,16,6,2,0,4,4,4,Data & AI,1,0,3,1,5,1,1,6,0,1,0,2,4,1,0,2,3,1,0,2,0,9,5,0,2,3,6,0,10,2,5,6,3,3,0,1,7,4,8,0,3,Data Scientist
SS05402,21,Other,Freshman,Artificial Intelligence,3.7,89,12,6,0,0,6,5,8,Cloud & Infrastructure,7,0,2,6,7,9,2,5,3,6,6,0,3,3,7,6,3,3,6,6,7,6,1,2,5,0,1,0,5,0,1,0,2,0,0,0,1,4,4,7,1,DevOps Engineer
SS05403,18,Female,Senior,Information Technology,3.51,98,25,8,0,2,6,8,7,Cybersecurity,0,0,0,1,3,1,8,3,6,0,2,2,0,5,3,0,5,2,2,0,9,0,3,4,7,3,2,3,4,1,3,4,0,0,1,2,7,2,6,3,4,SOC Analyst
SS05404,22,Female,Sophomore,Data Science,2.72,67,24,7,0,1,9,6,7,Web Development,0,2,6,1,1,4,0,2,4,2,0,3,0,3,0,5,3,8,3,4,3,4,7,0,4,5,0,0,0,1,0,0,8,8,2,3,8,0,0,2,6,Full Stack Developer
SS05405,21,Male,Senior,Data Science,3.24,60,23,7,0,1,8,9,8,Cybersecurity,3,1,3,6,1,3,7,2,0,7,4,1,0,2,4,3,2,0,0,0,9,2,4,2,5,0,2,5,0,3,5,7,7,4,4,0,3,0,3,2,4,Penetration Tester
SS05406,23,Female,Junior,Cybersecurity,3.63,86,21,4,1,3,6,5,4,Systems & Networking,2,0,1,0,2,3,2,2,2,0,0,1,2,2,2,8,5,3,1,0,9,3,3,5,5,2,3,0,2,1,3,9,1,4,2,0,3,2,0,0,3,Embedded Systems Engineer
SS05407,23,Male,Sophomore,Information Technology,4.0,76,21,6,2,1,6,5,7,Data & AI,1,3,2,2,1,1,5,3,3,10,1,3,1,0,4,2,0,0,2,0,0,6,0,2,3,3,6,0,7,3,9,5,4,0,3,0,1,2,7,1,1,Machine Learning Engineer
SS05408,22,Female,Freshman,Artificial Intelligence,3.04,93,19,5,2,1,2,9,9,Cybersecurity,4,0,4,1,3,1,7,4,2,2,3,1,0,3,1,2,0,1,3,2,7,3,5,2,6,2,4,4,2,1,1,7,1,2,0,0,8,1,2,0,0,Cybersecurity Analyst
SS05409,21,Other,Senior,Business Analytics,3.32,86,27,6,2,1,4,8,5,Business & Analytics,2,2,7,0,2,3,4,7,3,0,0,1,1,4,2,0,3,0,5,0,5,1,1,5,1,0,5,5,8,9,1,5,3,2,5,1,6,3,4,2,5,Data Analyst
SS05410,21,Female,Junior,Computer Science,2.03,78,20,9,1,2,7,7,9,Web Development,3,1,2,1,1,0,4,1,0,0,0,3,2,0,5,5,0,6,0,2,1,1,9,6,1,7,0,5,1,1,2,0,7,5,3,0,5,2,0,2,7,Full Stack Developer
SS05411,23,Male,Senior,Cybersecurity,3.04,87,28,5,0,3,6,7,7,Business & Analytics,2,3,0,4,4,3,4,8,0,2,2,0,0,1,2,4,0,0,3,1,0,4,4,8,0,3,7,6,8,8,3,4,3,3,1,4,6,1,0,2,1,Data Analyst
SS05412,21,Male,Senior,Software Engineering,2.92,77,21,6,1,0,7,8,7,Cloud & Infrastructure,6,1,4,2,6,2,4,1,0,8,0,0,4,4,8,1,2,6,6,1,3,0,2,3,2,0,2,1,0,4,6,3,6,1,1,0,0,3,4,3,2,Cloud Engineer
SS05413,20,Female,Freshman,Computer Science,2.79,87,28,3,2,0,8,10,7,Business & Analytics,4,3,0,2,3,4,2,5,0,4,4,0,0,5,5,0,4,2,0,2,4,2,0,6,7,0,6,2,9,6,2,1,4,4,0,1,7,3,0,0,0,Data Analyst
SS05414,19,Female,Junior,Data Science,3.74,74,12,5,2,4,7,6,5,Business & Analytics,0,5,3,2,2,1,2,7,6,0,1,1,4,4,2,2,0,0,0,0,1,1,5,6,2,0,7,1,9,8,4,5,2,3,4,3,7,2,4,0,2,Data Analyst
SS05415,21,Male,Freshman,Cybersecurity,3.55,72,32,12,0,1,5,8,8,Cloud & Infrastructure,8,0,0,6,8,5,0,0,0,5,0,2,3,2,7,4,3,0,6,2,7,1,4,3,0,3,3,0,1,1,2,1,0,0,1,0,5,1,5,8,0,DevOps Engineer
SS05416,21,Male,Sophomore,Data Science,3.11,87,16,2,5,1,8,4,9,Cybersecurity,1,1,4,2,2,4,9,1,2,0,5,1,4,0,5,3,0,1,0,3,6,2,2,4,5,2,0,0,0,0,4,7,2,4,3,0,6,2,1,1,0,Cybersecurity Analyst
